month_day,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
03-20,,34.333333333333336,31.025000000000002,28.27,29.08695652173913,22.630434782608695,25.178260869565218,18.0,29.72608695652174,17.31923076923077,26.799999999999997,25.092307692307692,29.346666666666668,31.02,31.529999999999998,26.875862068965517,21.837931034482757,23.316666666666666,19.6,23.389285714285712,21.435714285714287,28.996296296296297
03-21,,34.666666666666664,31.208333333333332,28.23,28.85217391304348,22.76086956521739,26.14782608695652,18.191304347826087,29.926086956521736,17.503846153846155,26.403846153846153,25.00769230769231,29.266666666666666,31.196666666666665,31.666666666666668,27.517241379310345,22.275862068965516,23.46666666666667,19.692592592592593,23.439285714285713,21.478571428571428,29.24814814814815
03-22,,34.56666666666667,31.375,28.275,28.969565217391303,23.08695652173913,27.03478260869565,18.269565217391303,30.099999999999998,18.165384615384617,26.246153846153845,24.923076923076923,29.1,30.823333333333334,31.226666666666667,29.0448275862069,22.56551724137931,23.91111111111111,19.685185185185187,24.607142857142858,21.525000000000002,29.314814814814813
03-23,,34.5,31.7,28.355,29.030434782608697,23.5,28.27391304347826,18.330434782608698,30.178260869565218,18.942307692307693,26.069230769230767,25.04615384615385,29.003333333333334,30.71333333333333,31.016666666666666,29.07586206896552,22.627586206896552,23.951851851851853,19.674074074074074,25.3,21.521428571428572,29.16296296296296
03-24,,34.46666666666667,31.78333333333333,28.589999999999996,29.069565217391304,24.03478260869565,28.282608695652176,18.57391304347826,30.208695652173912,19.584615384615383,25.834615384615383,25.403846153846153,29.19333333333333,30.69333333333333,31.4,29.00689655172414,22.817241379310346,24.21481481481481,19.62222222222222,25.97142857142857,21.535714285714285,29.09259259259259
03-25,,34.666666666666664,31.641666666666666,28.775,29.660869565217393,24.8,28.317391304347826,18.921739130434784,30.2,20.765384615384615,26.48846153846154,25.826923076923077,29.723333333333336,30.703333333333333,31.096666666666668,28.910344827586208,23.42758620689655,24.38148148148148,19.644444444444442,26.392857142857142,21.571428571428573,29.08148148148148
03-26,,33.9,31.566666666666666,28.985000000000003,29.717391304347824,24.895652173913046,28.317391304347826,19.18695652173913,30.221739130434784,21.565384615384616,27.36923076923077,25.68846153846154,29.93,30.57,30.959999999999997,28.82758620689655,23.662068965517243,24.38888888888889,19.68888888888889,27.025000000000002,21.625,29.05925925925926
03-27,,33.63333333333333,31.849999999999998,29.085,29.347826086956523,24.82608695652174,28.369565217391305,19.4,30.208695652173912,21.75769230769231,27.984615384615385,25.73076923076923,30.506666666666668,30.65,30.776666666666664,28.97241379310345,23.96551724137931,24.418518518518518,19.92222222222222,27.389285714285712,21.657142857142855,29.12222222222222
03-28,,33.9,32.05,29.294999999999998,29.14782608695652,24.86521739130435,28.87826086956522,19.869565217391305,30.221739130434784,21.72307692307692,28.673076923076923,25.784615384615385,30.096666666666668,30.466666666666665,30.733333333333334,29.13103448275862,23.810344827586206,24.47037037037037,20.51851851851852,27.946428571428573,21.685714285714287,29.307407407407407
03-29,,34.53333333333333,31.983333333333334,29.3,28.995652173913044,24.98695652173913,28.743478260869566,21.40434782608696,30.217391304347824,21.942307692307693,29.28846153846154,26.146153846153844,29.863333333333333,30.336666666666666,31.453333333333333,29.393103448275863,23.86551724137931,24.514814814814812,20.45925925925926,28.55,21.728571428571428,29.48888888888889
03-30,,34.63333333333333,31.925,29.345,29.078260869565216,25.460869565217394,28.73913043478261,21.621739130434783,30.691304347826087,22.43846153846154,29.615384615384617,26.326923076923077,29.896666666666665,30.473333333333336,31.32,29.69655172413793,24.07241379310345,25.18888888888889,20.581481481481482,28.439285714285713,21.764285714285712,29.755555555555556
03-31,,34.699999999999996,31.958333333333332,29.410000000000004,29.339130434782607,25.59130434782609,28.79565217391304,21.73478260869565,30.934782608695652,23.326923076923077,30.623076923076926,26.23846153846154,29.763333333333332,30.646666666666665,31.096666666666668,29.86896551724138,24.36551724137931,25.77037037037037,21.00740740740741,28.678571428571427,21.764285714285712,29.855555555555558
04-01,,34.333333333333336,32.35,30.185000000000002,29.76521739130435,25.791304347826088,28.76521739130435,21.86521739130435,31.082608695652173,23.353846153846156,30.53846153846154,26.21153846153846,29.209999999999997,30.7,31.009999999999998,30.324137931034482,25.048275862068966,25.82962962962963,21.8962962962963,28.360714285714288,21.849999999999998,30.014814814814812
04-02,,34.8,32.63333333333333,30.27,29.578260869565216,26.117391304347827,28.969565217391303,21.934782608695652,31.12608695652174,23.353846153846156,30.603846153846156,26.253846153846155,28.83,30.96333333333333,31.086666666666666,29.96896551724138,25.70689655172414,25.88148148148148,22.77777777777778,28.457142857142856,21.974999999999998,30.21851851851852
04-03,,34.833333333333336,32.725,31.264999999999997,29.573913043478264,26.52173913043478,29.35,22.082608695652173,31.02173913043478,23.52692307692308,30.838461538461537,26.392307692307693,28.61,31.196666666666665,30.826666666666664,29.76551724137931,26.28965517241379,25.951851851851853,23.11111111111111,28.428571428571427,22.00714285714286,30.574074074074073
04-04,,35.0,32.541666666666664,31.82,30.186956521739127,26.604347826086954,29.039130434782606,22.55217391304348,31.004347826086956,23.942307692307693,30.923076923076923,26.4,28.62,31.453333333333333,30.7,29.79310344827586,26.45862068965517,25.99259259259259,24.21851851851852,28.675,22.085714285714285,30.55925925925926
04-05,,35.266666666666666,32.56666666666667,31.625,30.630434782608695,26.721739130434784,29.230434782608693,22.821739130434782,31.047826086956523,23.669565217391302,30.496153846153845,26.51153846153846,28.533333333333335,31.163333333333334,30.796666666666667,30.872413793103448,26.617241379310343,26.192592592592593,23.87777777777778,28.385714285714283,22.12857142857143,30.340740740740742
04-06,,35.199999999999996,32.958333333333336,31.4,30.93913043478261,26.821739130434782,29.417391304347827,22.856521739130436,31.02608695652174,24.088461538461537,30.403846153846153,26.611538461538462,28.470000000000002,31.283333333333335,31.103333333333335,31.227586206896554,26.75862068965517,26.274074074074072,23.807407407407407,28.474999999999998,22.160714285714285,30.18888888888889
04-07,,35.13333333333333,33.333333333333336,31.369999999999997,31.86086956521739,26.85217391304348,29.86521739130435,23.2,30.91304347826087,24.21153846153846,30.196153846153848,27.146153846153844,28.473333333333336,31.6,31.493333333333332,32.0103448275862,27.010344827586206,26.562962962962963,24.00740740740741,28.79642857142857,22.2,30.211111111111112
04-08,,34.96666666666667,33.11666666666667,31.48,32.92,26.714999999999996,29.813043478260873,23.543478260869566,30.926086956521736,25.26923076923077,29.76153846153846,27.48846153846154,28.78666666666667,32.0,31.11,31.93793103448276,27.224137931034484,27.003703703703703,24.03333333333333,29.810714285714287,22.364285714285717,30.28518518518519
04-09,,34.36666666666667,33.125,31.369999999999997,31.02173913043478,26.830434782608698,29.67391304347826,23.934782608695652,30.93913043478261,25.873076923076926,29.45384615384615,27.696153846153848,29.546666666666667,32.096666666666664,31.026666666666664,31.975862068965515,27.420689655172417,27.75925925925926,24.2,28.735714285714288,22.653571428571432,30.48888888888889
04-10,,33.63333333333333,33.35,31.455000000000002,30.573913043478264,26.94347826086957,29.747826086956525,24.09130434782609,31.03478260869565,26.15,30.24230769230769,27.673076923076923,29.790000000000003,32.440000000000005,30.89,32.38620689655173,27.45862068965517,28.0962962962963,24.5,28.34642857142857,23.657142857142855,30.65555555555556
04-11,,33.13333333333333,33.358333333333334,31.445,30.256521739130434,27.152173913043477,29.791304347826088,24.247826086956525,31.152173913043477,26.226923076923075,30.234615384615385,27.81153846153846,29.779999999999998,32.3,30.8,32.16206896551724,27.486206896551725,28.537037037037038,24.6,28.032142857142855,24.464285714285715,30.881481481481483
04-12,,32.9,33.4,31.865,30.186956521739127,27.8,29.960869565217394,24.321739130434782,31.247826086956525,26.36923076923077,30.28076923076923,27.81153846153846,29.703333333333333,32.903333333333336,31.086666666666666,31.596551724137928,27.606896551724137,28.177777777777777,24.944444444444443,27.87142857142857,24.821428571428573,31.444444444444443
04-13,,32.53333333333334,33.233333333333334,32.015,30.32608695652174,28.77391304347826,30.230434782608693,24.36086956521739,31.26521739130435,26.35,29.9,27.557692307692307,30.116666666666667,32.690000000000005,31.046666666666667,31.486206896551725,27.624137931034483,27.985185185185188,24.98148148148148,27.75,24.59642857142857,31.43333333333333
04-14,,32.1,33.108333333333334,32.425,30.62608695652174,29.469565217391303,30.02608695652174,24.51304347826087,31.2,26.373076923076926,29.66923076923077,27.553846153846152,29.540000000000003,32.08,31.003333333333334,31.46206896551724,28.455172413793104,27.99259259259259,24.88888888888889,27.739285714285717,24.564285714285713,30.88888888888889
04-15,,31.833333333333332,33.266666666666666,32.614999999999995,30.778260869565216,29.08695652173913,29.969565217391303,25.06086956521739,31.256521739130434,26.5,29.434615384615384,27.707692307692305,29.310000000000002,31.83,30.933333333333334,31.610344827586207,28.79310344827586,28.048148148148147,25.074074074074073,27.814285714285713,24.689285714285717,30.63703703703704
04-16,,31.8,33.6,32.214999999999996,31.23913043478261,28.956521739130434,30.004347826086956,25.61304347826087,32.06521739130435,26.815384615384616,29.20384615384615,27.753846153846155,29.540000000000003,31.346666666666668,31.040000000000003,31.317241379310346,28.43103448275862,28.037037037037038,25.296296296296298,28.0,24.849999999999998,30.755555555555556
04-17,,32.800000000000004,33.775,31.93,31.956521739130434,29.3,30.165217391304346,25.895652173913046,33.00869565217391,27.111538461538462,28.923076923076923,28.307692307692307,29.790000000000003,31.383333333333333,32.28333333333333,31.0,28.217241379310348,28.21851851851852,25.4,28.37142857142857,24.84642857142857,30.614814814814817
04-18,,33.0,33.275,31.885,31.40869565217391,29.55652173913044,30.530434782608697,26.43913043478261,32.356521739130436,27.642307692307693,29.092307692307692,28.196153846153848,29.813333333333333,31.513333333333332,32.48,30.813793103448276,28.317241379310346,28.425925925925927,25.61851851851852,28.678571428571427,24.710714285714285,30.308000000000003
04-19,,33.43333333333333,32.88333333333333,32.075,31.38695652173913,29.495652173913044,31.55217391304348,27.43913043478261,32.01304347826087,28.51923076923077,29.815384615384616,28.426923076923078,29.676666666666666,31.543333333333333,32.473333333333336,30.620689655172413,28.45862068965517,28.803703703703704,26.166666666666668,28.435714285714283,24.650000000000002,30.703703703703702
04-20,,33.53333333333333,33.016666666666666,32.37,31.317391304347826,29.195652173913043,32.4695652173913,29.073913043478264,31.895652173913046,29.088461538461537,29.446153846153848,28.315384615384616,29.46,31.553333333333335,32.343333333333334,30.696551724137933,29.02413793103448,29.237037037037037,26.29259259259259,28.63214285714286,24.785714285714285,30.774074074074072
04-21,,34.03333333333333,33.03333333333333,32.46,31.308695652173913,28.97826086956522,32.778260869565216,29.069565217391304,33.07,29.146153846153844,29.534615384615385,28.457692307692305,29.256666666666668,31.64,32.06666666666667,31.341379310344827,28.96206896551724,29.62222222222222,26.244444444444444,28.514285714285712,25.09642857142857,30.914814814814818
04-22,,34.93333333333334,33.4,33.085,31.517391304347825,29.32608695652174,32.53,29.03478260869565,31.58695652173913,30.388461538461538,29.35,27.93846153846154,29.52,31.813333333333333,32.02,31.479310344827585,29.16896551724138,30.803703703703704,26.340740740740742,28.49285714285714,25.439285714285713,30.914814814814818
04-23,,34.800000000000004,33.525,32.95,31.604347826086954,29.491304347826084,32.86521739130435,29.039130434782606,31.52173913043478,30.457692307692305,29.146153846153844,28.384615384615383,29.003333333333334,31.583333333333332,32.17666666666666,31.375862068965517,29.79655172413793,30.85925925925926,26.4037037037037,28.38214285714286,25.635714285714283,31.11851851851852
04-24,,33.86666666666667,34.358333333333334,32.655,32.13478260869565,29.278260869565216,32.21739130434783,29.243478260869566,31.55652173913043,30.396153846153844,29.11923076923077,28.523076923076925,29.313333333333333,31.746666666666666,32.14666666666667,31.272413793103446,30.051724137931036,30.94814814814815,26.47037037037037,28.446428571428573,25.985714285714288,31.725925925925928
04-25,,33.4,34.5,32.65,32.92173913043479,29.434782608695652,31.895652173913046,29.691304347826087,31.50869565217391,30.72307692307692,29.373076923076926,28.388461538461538,29.793333333333333,31.586666666666666,32.013333333333335,31.137931034482758,30.613793103448273,31.503703703703703,26.477777777777778,28.585714285714285,26.150000000000002,32.43703703703704
04-26,,33.03333333333333,34.63333333333333,32.705,33.108695652173914,29.595652173913045,31.595652173913045,30.165217391304346,31.469565217391303,31.51923076923077,29.799999999999997,28.303846153846152,29.626666666666665,31.616666666666667,32.02333333333333,30.817241379310346,31.089655172413792,31.762962962962963,26.81111111111111,28.896428571428572,26.235714285714288,32.3074074074074
04-27,,32.53333333333333,35.15833333333333,32.805,33.38695652173913,29.97391304347826,31.565217391304348,30.7304347826087,31.508695652173916,30.726923076923075,29.73076923076923,28.261538461538464,29.55666666666667,31.533333333333335,31.616666666666667,30.53103448275862,31.63448275862069,32.05185185185185,26.9,29.285714285714285,26.860714285714288,31.88148148148148
04-28,,32.03333333333333,34.800000000000004,33.035000000000004,33.45652173913044,30.756521739130434,31.530434782608697,30.565217391304348,31.482608695652175,30.226923076923075,29.51923076923077,28.426923076923078,30.12,31.783333333333335,31.316666666666666,29.917241379310347,31.45862068965517,32.13333333333333,27.414814814814818,29.489285714285717,27.29642857142857,31.94814814814815
04-29,,31.833333333333332,34.699999999999996,33.839999999999996,33.08695652173913,30.660869565217393,31.43913043478261,30.291304347826088,31.44782608695652,30.192307692307693,29.226923076923075,28.396153846153844,30.016666666666666,31.85,31.203333333333333,29.400000000000002,31.400000000000002,33.044444444444444,28.296296296296298,29.59642857142857,28.20357142857143,31.71481481481481
04-30,,31.666666666666668,34.53333333333333,33.755,32.43913043478261,29.947826086956525,31.721739130434784,30.108695652173914,31.356521739130432,30.01153846153846,28.592307692307692,28.49230769230769,29.763333333333332,31.743333333333332,31.096666666666668,29.596551724137928,30.78965517241379,32.233333333333334,29.355555555555558,30.228571428571428,28.396428571428572,31.462962962962962
05-01,,31.53333333333333,34.550000000000004,33.585,30.895,29.630434782608695,32.61739130434783,29.96521739130435,31.27391304347826,29.0,28.15,29.15,29.67,31.633333333333333,31.333333333333332,29.410344827586208,30.57241379310345,31.61111111111111,29.692592592592593,29.99285714285714,28.50357142857143,31.21851851851852
05-02,,31.133333333333336,34.666666666666664,33.155,32.68260869565218,29.8,33.30434782608695,30.213043478260868,31.38695652173913,29.457692307692305,28.21923076923077,29.53846153846154,30.023333333333333,31.77,31.683333333333334,29.217241379310344,30.717241379310344,31.18888888888889,28.75925925925926,29.97142857142857,28.65357142857143,31.12222222222222
05-03,,30.933333333333334,34.358333333333334,32.945,32.2,30.213043478260868,33.20869565217391,30.752173913043475,31.58695652173913,29.223076923076924,28.115384615384617,29.65,29.81,31.716666666666665,32.236666666666665,29.355172413793102,31.23793103448276,30.68148148148148,28.71851851851852,29.400000000000002,29.060714285714287,31.085185185185182
05-04,,30.46666666666667,34.608333333333334,32.739999999999995,31.70434782608696,30.73478260869565,32.88260869565217,31.13913043478261,31.7,29.22307692307692,27.76923076923077,29.403846153846153,29.546666666666667,31.740000000000002,32.41,28.99655172413793,32.11724137931034,31.004166666666666,28.81111111111111,29.832142857142856,30.324,31.24814814814815
05-05,,29.866666666666664,36.550000000000004,32.54,31.382608695652173,30.90869565217391,34.278260869565216,31.043478260869566,32.0,28.876923076923074,27.43846153846154,29.126923076923074,29.163333333333334,31.646666666666665,32.97666666666667,28.682758620689654,32.168965517241375,29.762962962962963,28.57037037037037,30.70357142857143,29.303571428571427,31.32962962962963
05-06,,29.53333333333333,36.75,32.445,31.573913043478264,30.982608695652175,34.35217391304348,30.79565217391304,32.36086956521739,28.707692307692305,27.16923076923077,28.98076923076923,28.75,31.333333333333332,33.06666666666667,28.23103448275862,32.206896551724135,29.255555555555556,28.566666666666666,30.792857142857144,29.182142857142857,31.44814814814815
05-07,,29.133333333333336,36.63333333333333,32.45,31.991304347826084,30.8,33.84347826086957,30.995652173913044,32.94347826086957,28.457692307692305,27.307692307692307,28.6,28.293333333333333,31.313333333333333,32.78,27.862068965517242,32.03793103448276,28.84444444444444,28.166666666666668,29.87857142857143,28.825,31.28518518518518
05-08,,28.866666666666664,36.891666666666666,33.06,31.669565217391302,30.595652173913045,33.45652173913044,31.11304347826087,32.56521739130435,28.25769230769231,27.523076923076925,29.81923076923077,29.09333333333333,31.283333333333335,32.403333333333336,28.28148148148148,31.731034482758623,28.555555555555557,27.92222222222222,29.599999999999998,29.00714285714286,31.274074074074072
05-09,,28.8,36.6,32.760000000000005,31.269565217391307,30.469565217391303,33.36521739130435,31.686956521739134,32.11304347826087,28.073076923076922,27.430769230769233,30.107692307692307,28.766666666666666,30.796666666666667,32.053333333333335,27.90740740740741,31.43448275862069,28.233333333333334,27.77777777777778,29.428571428571427,29.010714285714283,31.514814814814812
05-10,,28.333333333333332,35.75833333333333,32.64,30.76086956521739,30.643478260869564,33.2695652173913,31.782608695652176,32.017391304347825,27.626923076923074,27.08076923076923,29.52692307692308,28.490000000000002,30.220000000000002,31.756666666666668,27.437037037037037,30.896551724137932,27.896296296296295,27.677777777777777,29.210714285714285,29.407142857142855,31.59259259259259
05-11,,33.06666666666667,35.483333333333334,32.815,30.36521739130435,31.382608695652173,33.10434782608696,31.63478260869565,32.356521739130436,27.357692307692307,28.29565217391304,29.29615384615385,28.13,30.05,31.59,27.29259259259259,30.341379310344827,27.5,26.28620689655172,29.125,30.25714285714286,31.6037037037037
05-12,,34.733333333333334,35.125,32.839999999999996,29.856521739130436,30.782608695652176,32.38260869565217,31.469565217391303,32.926086956521736,27.1,27.900000000000002,29.234615384615385,27.766666666666666,29.723333333333336,31.173333333333336,29.16296296296296,30.04137931034483,27.062962962962963,26.627586206896552,29.125,30.478571428571428,31.98888888888889
05-13,,27.8,35.00833333333333,33.11,29.20434782608696,31.682608695652174,31.93913043478261,31.72608695652174,34.06086956521739,26.792307692307695,25.99230769230769,29.176923076923078,27.82,29.44333333333333,31.07,29.666666666666668,29.593103448275862,27.022222222222222,26.20344827586207,29.575,31.771428571428572,32.01111111111111
05-14,,26.766666666666666,35.725,33.35,28.630434782608695,31.93913043478261,31.86086956521739,32.31304347826087,34.243478260869566,26.549999999999997,25.634615384615383,28.93846153846154,27.96333333333333,29.153333333333332,31.023333333333333,29.562962962962963,29.07586206896552,27.4037037037037,25.56551724137931,30.2,32.27142857142857,32.01851851851852
05-15,,26.400000000000002,36.69166666666667,33.555,28.065217391304348,32.47826086956522,31.52608695652174,32.49130434782609,33.6695652173913,26.21923076923077,25.115384615384617,28.773076923076925,28.403333333333332,28.970000000000002,31.040000000000003,29.288888888888888,29.585185185185182,27.196296296296296,25.50344827586207,29.84642857142857,32.10357142857143,31.9
05-16,,25.950000000000003,37.13333333333333,32.875,27.53478260869565,32.63913043478261,31.230434782608693,32.84782608695652,32.743478260869566,25.896153846153844,25.24230769230769,28.21153846153846,29.10666666666667,29.28666666666667,32.41,29.73333333333333,29.825925925925926,27.01851851851852,25.46206896551724,29.20357142857143,31.946428571428573,31.962962962962962
05-17,,25.349999999999998,36.675,32.375,26.952173913043477,32.7695652173913,30.952173913043477,33.573913043478264,32.27391304347826,25.515384615384615,26.057692307692307,27.784615384615385,29.82,29.2,31.776666666666664,29.84444444444444,31.633333333333333,26.95925925925926,25.21034482758621,28.657142857142855,31.603571428571428,31.848148148148148
05-18,,25.166666666666668,37.11666666666667,36.15294117647059,26.44347826086957,32.547826086956526,30.573913043478264,33.19565217391305,32.32173913043478,25.13076923076923,25.876923076923074,27.196153846153848,29.77,28.873333333333335,32.346666666666664,30.16296296296296,32.94444444444444,30.866666666666667,24.86551724137931,28.189285714285717,31.089285714285715,31.96666666666667
05-19,,24.766666666666666,36.84166666666667,35.5,25.79565217391304,32.630434782608695,29.882608695652173,33.665217391304346,32.643478260869564,24.88076923076923,26.253846153846155,26.930769230769233,31.046666666666667,29.616666666666667,32.836666666666666,29.996296296296297,32.93703703703704,31.866666666666667,24.49310344827586,27.625,30.467857142857145,30.87777777777778
05-20,,24.55,36.475,35.03529411764706,25.41304347826087,31.76521739130435,29.230434782608693,33.22608695652174,32.81739130434783,24.573076923076922,25.892307692307693,27.26153846153846,31.153333333333332,29.333333333333332,32.74666666666666,30.166666666666668,33.388888888888886,32.8962962962963,25.03448275862069,27.17142857142857,30.177777777777777,30.225925925925928
05-21,,24.283333333333335,36.016666666666666,34.85294117647059,24.952173913043477,30.952173913043477,28.82608695652174,32.278260869565216,33.1695652173913,24.22307692307692,25.392307692307693,27.603846153846156,31.106666666666666,29.25,32.763333333333335,30.866666666666667,32.85925925925926,32.666666666666664,24.986206896551725,26.896428571428572,31.51111111111111,30.16296296296296
05-22,,25.583333333333332,34.46666666666667,35.30588235294118,24.75217391304348,31.069565217391304,28.404347826086955,31.482608695652175,33.417391304347824,23.853846153846156,24.930769230769233,27.638461538461538,31.433333333333334,29.133333333333333,32.416666666666664,30.855555555555558,32.84814814814815,32.62592592592593,27.186206896551724,26.692857142857143,30.92962962962963,29.74814814814815
05-23,,25.283333333333335,33.574999999999996,34.682352941176475,24.460869565217394,31.565217391304348,28.304347826086957,31.62608695652174,33.4695652173913,23.392307692307693,24.584615384615386,27.33846153846154,32.27,29.0,32.059999999999995,30.70740740740741,32.7037037037037,32.025925925925925,28.344827586206897,26.535714285714285,30.61111111111111,29.41111111111111
05-24,,24.766666666666666,32.975,34.205882352941174,24.156521739130437,31.186956521739127,28.095652173913045,31.930434782608696,33.404347826086955,23.24230769230769,24.426923076923078,27.065384615384616,31.686666666666667,29.923333333333336,31.633333333333333,30.38888888888889,34.49629629629629,31.68888888888889,28.862068965517242,26.328571428571426,31.044444444444448,29.57037037037037
05-25,,24.516666666666666,32.55833333333333,33.699999999999996,23.79565217391304,31.843478260869563,27.62608695652174,32.73913043478261,34.21739130434783,23.111538461538462,25.51304347826087,26.71153846153846,32.63,29.82,31.32,29.762962962962963,34.355555555555554,31.151851851851852,28.544827586206896,26.085714285714285,31.92962962962963,29.603703703703705
05-26,,25.45,32.166666666666664,33.188235294117646,23.421739130434784,32.11739130434783,27.26521739130435,33.59130434782609,33.20434782608696,25.207692307692305,23.71153846153846,26.22307692307692,32.63333333333333,29.660000000000004,31.1,30.52592592592593,34.15555555555556,30.51111111111111,27.903448275862072,25.86785714285714,31.95925925925926,29.6037037037037
05-27,,28.266666666666666,31.650000000000002,33.1,22.88695652173913,32.88695652173913,26.804347826086957,33.6,32.99130434782609,27.138461538461538,24.08076923076923,25.65,32.02333333333333,29.3,30.826666666666664,32.092592592592595,35.03333333333333,30.037037037037038,27.396551724137932,25.82857142857143,31.90740740740741,29.45925925925926
05-28,,28.083333333333332,31.166666666666668,33.83529411764706,22.269565217391307,32.6,26.40869565217391,33.08695652173913,32.81304347826087,28.207692307692305,26.75,25.138461538461538,31.37,28.966666666666665,30.136666666666667,31.37037037037037,34.96296296296296,29.49259259259259,26.92758620689655,27.739285714285717,31.45925925925926,29.048148148148147
05-29,,27.05,33.63333333333333,34.370588235294115,21.756521739130434,32.34782608695652,26.417391304347827,32.84782608695652,32.63478260869565,27.523076923076925,26.930769230769233,24.68846153846154,30.793333333333333,28.633333333333333,29.529999999999998,30.67037037037037,34.32962962962963,28.87037037037037,27.16896551724138,29.614285714285717,31.66296296296296,28.433333333333334
05-30,,26.416666666666668,33.333333333333336,34.09411764705882,21.243478260869566,31.821739130434782,26.060000000000002,33.43913043478261,32.65217391304348,26.826923076923077,26.49230769230769,24.273076923076925,30.19333333333333,28.186666666666667,28.933333333333334,30.177777777777777,34.303703703703704,28.107407407407408,26.03448275862069,29.725,30.12222222222222,28.5962962962963
05-31,,26.016666666666666,34.53333333333333,33.970588235294116,20.691304347826087,31.44347826086957,26.508695652173916,33.69130434782608,33.1,26.31153846153846,26.06153846153846,23.79615384615385,29.65,27.8,28.33,29.94814814814815,33.88148148148148,27.537037037037038,25.624137931034483,29.467857142857145,30.57777777777778,28.366666666666667
06-01,,25.433333333333334,34.208333333333336,33.51176470588236,20.11304347826087,31.72608695652174,26.36086956521739,34.047826086956526,33.56521739130435,25.753846153846155,25.665384615384614,23.38076923076923,29.07,27.18,27.986666666666668,29.41111111111111,33.237037037037034,27.11111111111111,25.155172413793103,28.914285714285715,30.192592592592593,27.977777777777778
06-02,,25.21666666666667,33.69166666666667,33.11764705882353,19.669565217391302,31.152173913043477,27.882608695652177,34.04347826086956,32.93043478260869,25.25,25.08076923076923,22.946153846153848,28.496666666666666,26.696666666666665,27.59333333333333,28.725925925925928,32.56666666666666,26.6037037037037,24.686206896551724,28.24642857142857,29.925925925925927,28.15555555555556
06-03,,24.46666666666667,33.19166666666667,32.61764705882353,19.182608695652174,32.96086956521739,27.565217391304348,34.30434782608695,33.34782608695652,24.75769230769231,24.665384615384614,22.46153846153846,27.94,26.143333333333334,27.096666666666668,28.07037037037037,32.24074074074074,25.866666666666667,24.16551724137931,28.092857142857145,30.196296296296296,27.87037037037037
06-04,,23.96666666666667,32.65,32.11176470588235,18.83913043478261,32.79130434782609,27.073913043478264,33.904347826086955,33.83913043478261,24.088461538461537,24.173076923076923,21.915384615384614,29.433333333333334,25.53666666666667,26.476666666666667,27.09259259259259,31.7,25.255555555555556,23.66551724137931,27.482142857142858,30.14814814814815,27.86296296296296
06-05,,23.450000000000003,32.208333333333336,31.670588235294115,21.143478260869564,32.10434782608696,28.12608695652174,33.43043478260869,34.30434782608695,24.576923076923077,23.71923076923077,21.365384615384617,29.186666666666667,24.91,25.863333333333333,26.340740740740742,31.25185185185185,24.6037037037037,23.00344827586207,28.925,29.68148148148148,27.599999999999998
06-06,,22.95,31.933333333333334,31.076470588235292,22.595652173913045,31.46521739130435,31.269565217391307,33.05217391304348,35.082608695652176,25.626923076923074,23.207692307692305,20.807692307692307,28.94,24.413333333333334,25.37,25.562962962962963,30.566666666666666,25.203703703703702,22.400000000000002,28.303571428571427,29.562962962962963,27.933333333333334
06-07,,22.483333333333334,32.84166666666667,30.605882352941173,22.743478260869566,30.895652173913046,30.143478260869564,32.29130434782609,34.61304347826087,25.15,22.63076923076923,20.23846153846154,28.59,23.826666666666664,24.866666666666667,24.97407407407407,30.196296296296296,26.68888888888889,21.924137931034487,27.7,29.24074074074074,27.807407407407407
06-08,,22.150000000000002,33.13333333333333,30.247058823529407,23.05217391304348,30.452173913043477,29.51304347826087,31.70434782608696,34.3,24.615384615384617,22.015384615384615,19.715384615384615,28.016666666666666,23.12,24.423333333333332,24.32962962962963,29.88888888888889,28.50740740740741,21.337931034482757,27.207142857142856,29.225925925925928,27.40740740740741
06-09,,21.71666666666667,32.75833333333333,30.68235294117647,22.77391304347826,30.0,30.665217391304346,30.952173913043477,33.643478260869564,24.71153846153846,21.36923076923077,19.23076923076923,27.34333333333333,22.470000000000002,24.24,23.55925925925926,29.54074074074074,28.77777777777778,20.889655172413793,26.650000000000002,29.95925925925926,27.08888888888889
06-10,,23.75,32.40833333333334,30.135294117647057,22.995652173913044,29.713043478260868,30.552173913043475,31.165217391304346,33.165217391304346,24.726923076923075,20.66923076923077,18.66923076923077,27.9,21.75,24.31,23.081481481481482,29.17037037037037,28.18888888888889,23.358620689655172,26.057142857142857,29.855555555555558,26.83703703703704
06-11,,23.533333333333335,32.675000000000004,29.641176470588235,22.504347826086956,29.256521739130434,30.669565217391302,30.79565217391304,32.9695652173913,24.27692307692308,20.01923076923077,18.107692307692307,27.373333333333335,21.236666666666668,24.953333333333333,22.433333333333334,28.87037037037037,27.58888888888889,23.310344827586206,25.414285714285715,30.47037037037037,26.6037037037037
06-12,,23.266666666666666,32.24166666666667,28.970588235294116,21.91304347826087,28.85217391304348,30.36521739130435,30.434782608695652,32.67826086956522,23.853846153846156,19.507692307692306,17.607692307692307,26.65666666666667,20.776666666666664,28.586666666666666,21.685185185185187,28.35185185185185,26.92222222222222,22.74827586206896,26.20357142857143,30.251851851851853,26.00740740740741
